accession_id,is_expressed,64efe402-841b-49bc-a370-02a24880dd19,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,03589e93-5465-4e5b-91aa-be97a386e097,84d88e83-f246-45c8-a27c-5f146cb5a4b4,308d2039-4905-49de-861a-c70f97669068,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,f041b9ca-ace6-4425-a928-1ffbf2737243,29cea98e-c370-473d-af6d-393e87c1bd31,7c3c4540-a63e-4737-a23d-a9c999c53f39,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,d4a3af62-0505-49f6-9f34-168bec5cb0d0,485f5497-8ed6-4c98-a733-710988850a13,c5b7ba42-889d-4b7a-a810-298ae179e9c2,5ec7ec6c-20c8-48af-964c-54125c9313c2,c42db931-0c5e-42bc-9590-2edbe16d7e56,6c67482e-8a8a-4a5c-b8be-d573afb35d54,f3533714-4d93-4e83-9f58-3c9dda0effba,27c8aced-b610-4c85-b7ed-3b111b55ef79,8c9b3702-7326-45fc-8457-168dd4921afb,ea6c109d-9823-4fa7-987d-78f2ed377312,3b8748ee-d541-4219-ba20-437311ae376a,5074a94f-c14e-441f-b006-cd8895a550e5,3f0c486c-70c8-4537-a4cc-1ea2e302706d,5e01bf11-33c4-4d86-a97e-54ef83a86a04,3e75bf39-6c1e-460b-956e-3e999daa919c,1c73346e-7c14-4b9e-b43d-4478181e0a4a,4be7af1f-00a3-400a-9584-04756550a692,86723871-7176-4e6c-b9b2-dcf4acf99075,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,82bf32b4-0410-4426-9591-33210d995b98,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,cd746011-8fd7-473d-84e7-f39ec60b6717,12c76136-cc83-42c0-886b-4b4ea167a0d7,268512d6-01f2-4afa-bfbc-55698afe6a1f,7734be37-d611-4651-83e4-7a9e78daf8a2,38a63af6-4f43-4eea-aff2-a42b4118482a,803da4bd-a731-423b-b689-9c876dec117f,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,42a6d971-d671-4860-835f-15d184d416b0,bf370830-8f1c-4ca5-a838-aba83f5a964f,3a587350-9c2f-43ea-a607-1eec5356f34b,80a3007d-3d24-48c8-bdb4-38605dcd408f,8790fe0b-8d3a-4f2c-8201-1231da243697,f52a43ab-8cf4-4611-a13a-195778748214,c786cbe6-bedd-4ff1-9c19-8026aaabc738,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,85fb34fe-c751-4806-87a9-419e9ed39dfc,15a6e18f-00b4-4369-8588-294605e0e952,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,cea36b7b-8225-4b98-8371-66ee50eb0641,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852
MIMAT0003881,0,0.0,0.0,0.0,0.0,0.0,0.564824,0.0,0.0,0.0,0.0,0.0,0.0,0.693406,0.0,0.0,0.395909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385534,0.0,0.0,0.0,0.929714,0.0,0.0,0.0,0.597857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.0
MIMAT0003882,1,0.0,0.0,0.0,0.762487,0.0,0.0,0.0,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,3.996907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316131,0.0,0.247061,0.0,0.292113,0.0,0.0,0.0,0.0,1.200043,0.497436,3.433415,0.0
MIMAT0003883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003884,0,0.0,0.465242,0.431388,0.762488,0.0,0.0,1.5266699999999995,0.0,0.0,0.345893,0.0,0.937498,0.693406,0.472607,0.431996,0.0,0.444101,0.776701,0.22897,0.472148,0.850881,0.0,0.0,0.385534,0.0,0.462149,0.369268,0.309905,0.0,0.756129,0.0,0.0,0.480411,0.430227,0.310305,0.337046,0.0,0.0,0.0,0.459206,0.70602,0.0,0.0,0.0,0.287625,0.494121,0.307216,0.292113,0.0,0.0,0.0,0.347271,0.0,0.0,0.686683,0.0
MIMAT0003885,1,2.167329,2.791452,0.862776,11.056065,9.442525,2.541708,5.59779,4.553672,2.79837,2.42125,1.065651,6.874987,4.160435,2.363035,3.887967,3.167275,6.661513,3.365704,1.6027900000000002,7.082223,0.0,1.106074,1.024836,6.939607,3.117803,1.848596,3.323411,10.226854,9.672095,4.032693,1.95165,0.597857,0.960821,1.72091,5.895789000000001,4.381592,1.287113,2.812696,3.264822,10.561747,6.354178,1.987244,7.907729000000001,5.374231,1.725748,4.200033,4.30102,1.752679,1.75888,3.522258,2.646018,1.736355,1.200042,3.233328,11.673611,2.91856
MIMAT0003886,1,9.752984,8.839598,9.059154,14.8685,24.439476,17.227129,16.284481,13.661016,8.395108,16.256957,13.498248,15.624969,10.401087,17.486459,12.527895999999998,12.669102,23.981444,12.427212,13.7382,14.636594,25.52642,11.060735,6.661433000000001,9.252808,13.094775,9.70513,15.13998,17.974469,15.045481,13.358296,17.955178,14.348565,7.68657,11.185913,14.274016,13.144777,14.587278,6.680153,15.235839,9.643334,16.238453999999997,7.452161,10.280047,14.542036,21.859477,8.400062,10.445333,16.94258,16.416211999999998,16.554606,27.216182,14.93265,13.800493,11.938443,17.167075,13.133514
MIMAT0003887,1,1.625496,0.465242,0.862777,0.762488,2.777215,0.847236,0.0,0.0,1.119348,1.729464,1.065651,0.937498,1.386812,1.417821,1.727985,0.395909,2.220504,1.812302,1.37382,0.944296,0.850881,0.0,0.512418,0.385534,1.558902,1.848596,1.107804,0.929715,2.149356,1.260216,0.78066,1.793571,0.960822,0.430227,0.62061,0.674092,0.429038,0.0,1.088274,0.459206,0.0,0.993622,2.372318,1.896787,3.451497,0.988243,1.536079,1.168453,0.87944,0.704452,1.890015,1.389084,1.200043,0.746154,1.373366,0.0
MIMAT0003888,1,7.585654,5.117662,2.156941,4.574922000000001,15.552393,7.060299,7.63335,4.553672,2.238696,1.037678,2.841736,9.374983,6.240652000000001,5.198677,1.727986,3.959095000000001,15.543529,4.142404,9.38777,2.83289,13.61409,4.424294,1.793463,2.698737,3.117804,2.772894,4.061946,11.156568,6.448063,4.536779,7.025939999999999,9.56571,2.402054,4.3022730000000005,3.413351,8.089094000000001,4.290376,2.812696,1.088274,8.724921,5.648158,3.974486,7.512342999999999,6.638756000000001,2.876248,2.717667,4.301019,8.179177,4.3972,9.157866,4.914034,12.501755,0.0,3.233329,14.420343,3.648199
MIMAT0003945,0,0.0,0.465242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312499,0.693406,0.472607,0.0,0.0,0.0,0.0,0.0,0.472148,0.0,0.0,0.768627,0.385534,0.0,0.0,0.369268,0.61981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011137,0.0,0.0,0.0,0.0,0.0,0.496811,0.395386,0.0,0.0,0.0,0.0,0.292113,0.0,0.0,0.756005,0.0,0.0,0.0,0.0,0.0
MIMAT0003948,0,0.0,0.0,0.431388,0.0,0.0,0.0,0.50889,0.0,0.0,0.0,0.710434,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.850881,0.0,0.512418,0.385534,0.935341,0.0,0.0,0.929714,0.0,1.51226,0.0,0.0,0.0,0.430227,0.0,0.0,0.429038,0.0,0.0,0.459206,0.0,0.0,1.186159,0.316131,0.57525,0.247061,0.0,0.584227,0.0,0.0,0.0,0.347271,0.600021,0.0,0.0,0.0
MIMAT0004284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355217,0.624998,0.0,0.0,0.0,0.0,0.0,0.5178,0.0,0.472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537339,0.0,0.0,0.597857,0.0,0.0,0.0,1.011137,0.0,0.0,0.544137,0.0,0.0,0.0,0.0,0.316131,0.0,0.0,0.0,0.0,0.0,0.352226,0.0,0.0,0.0,0.0,0.0,0.36482
MIMAT0004481,1,25.466123,29.310246,15.529979,10.674822,34.992886,28.806017,19.846711,23.906778,16.230541,20.061777,23.799544,26.874949,15.254928,21.739922,28.079765,23.754565,24.425545,23.042125,40.985634,33.994672,12.76321,23.780584,19.728092,48.191712,24.318867,31.888286,45.789204,44.316369,41.375072,22.683897,35.910358,22.718563,16.333959,21.511372,35.064431,38.086149,27.029371,21.446808,22.853759,45.461431,21.180591,19.87243,24.909347,46.155163,23.297599,34.094372,24.884471,16.358354,23.744878,26.416927,56.322379,28.128947,23.400836,12.933315,64.548203,40.495004
MIMAT0004482,1,95.904342,53.037588,51.7666,30.118244,158.856587,40.667317,56.486796,75.135586,46.452927,56.38051,44.046917,109.687294,79.04826,64.747158,36.719695,38.403217000000005,45.74238400000001,74.56327999999999,144.022142,66.100748,89.34246499999999,48.66723700000001,26.389524,80.19100999999999,49.261298,57.306484,59.452110000000005,177.885266,77.376756,48.14027300000001,56.207515,150.659944,33.148327,94.219807,43.752962,107.854578,24.455144,30.588071,29.383405,120.771282,69.189934,57.630045,100.428164,65.439171,54.936316000000005,55.83570900000001,60.521493,82.668116,49.541782000000005,164.137159,52.920354,110.084887,26.400945,74.117831,107.809233,72.234329
MIMAT0004484,1,209.147323,374.519811,288.598794,216.927597,734.850582,376.455093,534.843447,459.920858,204.840619,256.652383,175.832451,353.749337,462.501656,239.611744,303.261486,264.467521,400.134829,237.929357,286.21252400000003,306.896338,995.530324,248.866552,161.41165099999998,288.379204,271.87248200000005,241.241812,249.625009,373.435099,662.5384740000001,252.295358,497.280376,385.617715,181.595184,240.066908,224.660597,416.925351,229.535121,252.087898,261.185828,551.047678,261.933321,386.0219320000001,302.47065000000003,289.576236,218.30714,164.789459,288.782755,187.536859,174.715399,480.083577,430.166873,383.387116,120.004294,170.371524,266.433011,356.793804
MIMAT0004485,1,23.840628,26.518794,12.510262,11.437308,44.990853,19.204011,13.740030999999998,20.491524,12.872498,18.332314,19.181722,31.874939,26.34942,20.794708,15.119873,12.273193,9.770219,28.479029,19.233481,22.190965,6.8070450000000005,14.378957,7.173852,18.891152,17.459699,16.637366,11.816569,42.147034,20.956205,22.179811,16.784188999999998,29.29499,7.206158999999999,36.999557,18.618282,25.278418,10.296903,12.657133000000002,12.515152999999998,34.440479,27.53477,18.878809,30.444758,40.780933,22.722351,17.788368,13.210275,17.526807,12.019013,36.983695,37.044248,20.836257,6.600235,14.923055000000002,13.046977,22.618831
MIMAT0004486,1,1.083665,1.395726,1.725553,1.143731,4.443542,3.1065310000000004,0.50889,3.415254,2.238695,2.075356,0.710434,2.812494,1.386812,1.417821,2.159981,1.187728,1.776403,1.812302,3.2055800000000003,2.832889,0.850881,2.212148,1.793463,1.156601,0.935341,3.697193,1.477072,3.718855,3.224032,0.504087,1.17099,1.793571,0.960822,1.72091,2.792743,2.359319,0.858076,2.812696,0.0,3.214444,3.530099,1.490433,2.372318,3.793575,0.575249,3.70591,2.457726,1.4605670000000002,1.75888,2.817806,3.0240210000000003,1.736355,1.8000630000000002,1.492305,1.373366,2.188919
MIMAT0004487,0,0.0,0.0,0.431388,0.0,0.0,0.282412,0.0,0.0,0.0,0.345893,0.0,0.312499,0.0,0.472607,0.0,0.0,0.0,0.0,0.45794,0.472148,0.0,0.0,0.0,1.156601,0.0,0.0,0.0,0.61981,0.0,0.0,0.78066,0.597857,0.480411,0.0,0.310305,0.0,0.429038,0.351587,0.0,0.0,0.0,0.0,0.0,0.0,1.150499,0.0,0.614431,0.584226,0.293147,0.0,0.0,0.0,0.600021,0.497435,0.686683,0.72964
MIMAT0004488,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472607,0.0,0.0,0.0,0.2589,0.0,0.472148,0.0,0.0,0.0,0.0,0.31178,0.462149,0.0,0.929714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011138,0.0,0.0,0.0,0.0,0.0,0.496811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378003,0.347271,0.0,0.0,0.0,0.0
MIMAT0004489,1,1.083665,0.465242,0.862776,3.431193,1.110885,2.541707,1.01778,2.276836,1.119348,0.691785,0.0,1.874996,0.0,1.890428,1.727985,1.583638,3.996907,2.330103,0.68691,3.777185,5.956165,2.212147,1.793463,0.0,2.182462,0.924298,0.738536,1.859428,1.074678,2.772476,1.95165,0.597857,0.480411,0.430227,0.930914,1.685228,2.574226,1.406348,3.80896,0.459206,0.0,0.993621,1.186159,1.580657,0.575249,0.741182,2.15051,1.168453,1.465733,4.226708,2.268016,1.041813,0.0,0.994871,10.300245,2.188919
MIMAT0004491,1,3.792827,7.909114,2.58833,1.906218,1.110886,5.930650999999999,1.01778,1.138418,5.596739,4.150712,5.328256,0.624999,6.240652,4.253463,7.775935,9.501824,7.105613,9.06151,7.784981,4.249334,17.017612,4.424295,1.024836,5.783004999999999,1.870682,7.856534,5.908284,2.169333,6.4480640000000005,5.040865999999999,7.416269,0.597857,2.882463,2.581365,6.516398000000001,0.674092,5.577489000000001,1.406348,3.264823,3.214444,2.824079,3.477675,1.186159,1.5806559999999998,4.601995,1.235304,7.065962,3.213247,4.104053,4.578934,9.072061,4.167251,7.200257,2.735893,6.180147000000001,4.377838
MIMAT0004493,1,18.422302,9.30484,5.176659,7.243628,6.109868,8.189946,9.668911,0.0,2.798369,5.534283,10.656512,9.374982,4.160435,6.143891,6.047948999999999,5.93864,4.441009,8.54371,21.294212,12.748001,4.254403,6.636442,2.818299,23.132022,3.741364,8.318684,10.339497,17.044756,8.597418,6.80517,5.8549500000000005,11.359282,4.323696,9.034776,9.929751,7.0779570000000005,5.148451,3.867457,3.808959,18.827461,9.178256,5.464918000000001,6.326183,13.277514,10.642114,9.882426,15.975216,4.965929000000001,6.15608,9.157868,12.852086,8.681774,3.600128,4.725634,7.553512999999999,9.485317
MIMAT0004494,1,229.195123,644.3601729999999,303.697387,155.54738,223.843374,712.807692,131.802523,1063.282379,330.76723,286.05326,279.911052,267.499499,296.08427,1212.709537,1056.231245,1321.149879,1588.548594,386.020316,412.375004,193.580766,1654.962805,201.305389,624.637465,188.911513,1426.0834200000002,420.093502,165.801229,1419.053373,334.76194,1258.956357,930.156308,99.842106,1402.3183680000002,216.404399,970.94338,134.81822300000002,1138.236777,550.936873,1614.999032,355.8849579999999,389.722895,278.710816,344.381615,995.813472,282.73507,455.332792,566.505748,819.6704510000001,402.783487,151.457035,958.614396,264.273183,457.816387,722.7732010000001,2232.406493,788.375674
MIMAT0004495,1,9.211152,26.518794,19.843864,19.062179,93.314361,16.379891999999998,72.771278,17.07627,5.596739,10.376781,8.52521,39.999924,13.17471,40.644202,13.391889,9.897737,15.543528,14.757316,4.80837,33.994671,5.105284,17.697177,8.454896,8.096207999999999,21.512846,14.326621,9.97023,26.341896,102.63167,20.667553,8.19693,13.750709,4.323696,27.964782,16.44615,61.005247,19.735731,19.337287,11.971016,50.053497,33.182928,30.305454,43.492511,48.684214,16.682232,28.411976,8.294824,9.055517,8.208107,37.335921,9.072062,10.418128,10.200364,9.451268,21.973856,39.765362
MIMAT0004496,1,0.0,9.30484,2.58833,4.19368,23.884032,1.976884,9.160021,21.629942,1.119348,1.383571,0.355217,4.6874910000000005,2.773623,9.924747,4.75196,1.187728,1.7764030000000002,11.132712,4.12146,3.777185,5.105283,0.553037,0.512418,0.771068,8.729849999999999,3.697192,0.738536,7.747617,12.358787,23.440028,1.95165,1.195714,6.725748,2.581363,3.103047,8.089093,3.003263,2.812696,10.338606,5.969682,2.824078,5.464918,11.07082,13.909774,1.150499,4.200031,2.15051,5.550154999999999,1.172587,16.554606,2.268015,1.736355,0.0,4.2282,2.746732,22.61883
MIMAT0004497,1,20.589632,13.492018,18.118308,26.305808,102.756886,20.333659,31.551183,29.598868,7.275759000000001,17.640527000000002,11.011729,38.749927,10.401086,35.918132,16.847858,16.628197,18.208134,32.362535,16.943782000000002,59.962823,22.122897,15.48503,10.504569,32.384829,27.748454,25.880348,21.417531,34.709321,41.375073,39.822842,11.31957,15.54428,12.490675,35.708876,37.236563,48.871609,19.735729,17.930938,10.338605,53.267942,40.243125,25.834158,46.655602,123.291192,45.444701,48.918011,12.90306,14.021445,17.002505,36.279245,17.766121000000002,29.17076,22.200793,12.187162,26.780637,40.130184
MIMAT0004498,0,0.0,0.465242,0.431388,0.0,1.666328,0.0,0.0,0.0,0.0,0.691785,0.355217,0.0,0.693406,0.0,0.431996,0.0,0.444101,0.0,0.0,0.0,0.0,1.106074,0.0,0.0,0.31178,0.0,0.0,0.309905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459206,0.0,0.0,0.0,0.0,0.287625,0.0,0.0,0.292113,0.0,0.352226,0.378003,0.0,0.0,0.0,0.686683,0.0
MIMAT0004499,1,7.043820999999999,8.374356,3.451106,0.0,6.665311,12.990949,4.58001,2.276836,1.119348,12.452137,6.3939070000000005,5.937488,2.773624,0.472607,15.119874,11.877283,5.32921,1.294501,18.317601,1.416445,1.701761,12.16681,4.3555530000000005,6.554073,2.494243,2.772894,12.185837,16.115042,8.060079,0.504086,24.981118,4.782855,10.088622,3.441819,1.241219,3.707502,0.429038,0.351587,7.073783,6.888096,1.412039,0.496811,3.953865,4.109706,7.190618,5.435334,20.276236,6.134383,2.63832,5.987836,16.632111000000002,10.070857,0.600021,6.964092,0.686683,0.36482
MIMAT0004500,1,47.681255,18.60968,11.216097,20.205911,65.542229,48.574852,16.793372,33.014121,13.432172,15.219278,23.444326,39.374926,51.312027,32.609883,27.215774,16.232287,35.528066,46.60205,65.48542599999999,77.904455,24.675537,25.992729,5.12418,60.528791,24.007088000000003,40.206969,35.449706,86.773301,57.495228,46.62801400000001,48.791247,52.013552,7.686569,31.83683,31.030468,43.478877,11.584015,8.438088,15.779976,55.104767,52.245461,24.343726,52.5864,64.806909,54.073442,35.823797,39.323609,20.740058,23.158584,61.287265000000005,47.250316,69.45418799999999,1.200042,16.664076,39.827615,43.413561
MIMAT0004501,1,23.298795,59.085734,40.550503,15.630987,39.991869,14.967832,24.935613,86.51976499999999,28.543365,21.445348,4.617822,11.562478,6.240652,102.555717,39.743671,24.150477,13.767125,94.239702,20.836271,13.692298,36.587867,6.6364410000000005,10.504568,2.698736,64.226756,30.501838,2.954143,62.910645,20.418866,111.151101,12.490559,17.337851,70.62034999999999,66.68525199999999,39.719001,13.144777,16.303429,41.135682,38.633737,34.44048,12.002336,21.362861,72.355723,95.47164,4.88962,82.76532000000002,25.191688000000003,61.051719,30.487251,28.178053,13.23009,6.250877,19.800707,51.981968,10.300245,68.221311
MIMAT0004502,1,3881.145801,6754.383392,7077.356985999999,6994.675934,5340.025304999999,7219.013552,4785.093187,9705.013138,7718.461680999999,6661.547455,7096.526686,6016.238716999999,9203.574924,6780.492483999999,6000.430267999999,7215.449967,7304.126007,7473.933273000001,5807.366606,5757.847455,10299.059011,6998.127418,6146.709355,5537.420479,6981.697869,7105.079755999999,6208.868189,5938.702723,5502.347095,6847.764826,6936.163486,8448.316166,7414.17586,7063.90426,8418.255971,3761.428374,7219.415842,8842.062184,7660.906791,5816.767459,5414.465357,7306.098500000001,5643.746507,4281.049543,6827.347241,5450.652229,6489.931619,5936.038243,7291.729571,5289.724978,8557.221078,6537.375383,4520.561837,6680.055961,4292.455551,7338.715886999999
MIMAT0004503,1,6.501987,3.256694,1.294165,5.33741,3.888099,10.16683,1.01778,3.415254,3.917717,2.075357,3.907387,3.749993,6.240652000000001,5.671284,3.455972,3.563184,6.661514,6.990307,5.49528,6.610074,16.166732,4.424295,1.024836,6.939606,2.182461,4.159341,12.185839,4.338666,6.448063,3.276564,8.19693,0.597857,5.284517,2.151136,7.757618000000001,4.381592,4.719415,1.757935,3.80896,4.592063,5.648156999999999,1.490432,4.744635,2.529051,4.314371,3.705912,7.987608,2.336908,4.690346,3.874483,9.072062,10.070858,6.600235,2.735894,8.926879,5.107479
MIMAT0004504,1,2.709161,0.930484,1.294164,0.381244,1.110885,3.671356,0.0,3.415254,0.559674,1.383571,2.131302,2.187496,4.160436,1.417821,3.023975,4.750912,5.773311,2.330102,11.21953,0.0,1.701762,2.212147,1.793463,7.325141,3.741364,0.924298,3.323411,9.607045,0.0,2.016347,5.46462,5.380712999999999,0.480411,3.01159,9.309141,0.0,4.290376,0.351587,2.176548,1.377619,4.942138,0.993622,3.16309,2.845181,4.31437,1.729426,2.764942,2.336907,4.397201,1.76113,4.5360320000000005,7.987233,3.000105,1.741024,0.0,2.918559
MIMAT0004505,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,1.138418,0.0,0.0,0.710434,0.0,0.0,0.472607,0.0,0.395909,1.332302,0.2589,1.14485,0.472148,0.0,0.0,0.0,0.771068,0.623561,0.924298,0.738536,0.619809,0.0,0.252043,0.39033,0.0,0.0,0.0,0.0,0.674091,0.0,0.351587,0.0,0.918412,0.0,0.0,0.395386,0.316131,0.287625,0.247061,0.0,0.292113,0.293147,1.056678,0.0,1.389084,0.0,0.0,2.060049,0.0
MIMAT0004506,0,0.541832,0.465242,0.0,1.143731,2.22177,0.564824,0.0,3.415254,2.238695,0.345893,0.710434,2.812494,1.386812,0.0,0.863993,1.979546,0.444101,1.035601,2.97661,2.83289,0.0,0.553037,0.0,3.855336,0.62356,0.0,4.800482,2.789142,1.074678,0.0,1.17099,1.195714,0.0,0.430227,0.930914,0.337046,1.287113,0.703174,0.544137,2.755238,0.70602,0.496811,1.976932,3.161313,0.862874,1.729425,0.614432,0.8763400000000001,1.465734,3.522257,0.378003,2.778168,0.0,0.497435,1.373366,0.0
MIMAT0004507,1,3.250994,5.582904,2.58833,1.524975,0.555443,1.976884,2.03556,1.138418,0.0,4.842497000000001,2.48652,1.562497,1.386812,2.835642,7.343939,5.146823,5.32921,6.472506,8.929831,1.416444,0.850881,0.553037,1.024836,1.542135,1.247121,2.772894,1.107804,4.64857,0.0,1.260217,0.78066,8.369997,0.960821,1.290682,4.65457,0.337046,1.716151,1.406348,1.088274,4.592064,0.70602,3.974486,1.976932,1.580656,0.862874,4.200032,8.909255,3.797475,1.172587,2.113354,4.536032,2.778168,0.0,1.492306,1.373366,1.459279
MIMAT0004509,1,10.294816,10.235324,5.608048,9.149848,29.438458,8.189947,13.740031,7.968926,2.238695,3.804821,4.973038,14.999972,9.014276,5.671284,4.75196,5.938641,7.993814,6.731408,7.556010000000001,10.859408,3.403523,3.318221,1.537254,8.096208,4.988486,5.083639,2.954143,19.833898,22.568222,10.333775,8.19693,11.359281,2.402053,5.162728,8.378227,10.448413,3.861339,2.812696,3.808959,10.10254,12.002336,7.452161,11.861593,9.80007,6.615367999999999,4.447091,5.529883,2.0447930000000003,2.931467,11.623446,2.646019,8.334503000000002,3.000107,5.720505,18.540441,7.296398
MIMAT0004510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004511,1,11.378481,4.187178,9.921931,6.099897,15.552395,10.166829,3.05334,7.968926,11.193477,8.301425,8.525209,13.124975,6.934058,6.616498,3.887966,11.877281,7.993815000000001,18.64082,16.027901,5.665778,11.061449,5.530369,2.049672,10.409411,8.106289,12.478024,9.970231,15.495234,5.910724,7.561299,12.490559,12.554996,7.686569,7.313864,14.894625,7.077958,7.293640999999999,5.625392,3.80896,11.939366,7.766216,4.968107,10.280048,9.167807,9.77924,4.941212999999999,8.909256,5.550155999999999,3.224614,7.044513,13.23009,5.556335,4.200149,10.446139,4.1200980000000005,10.944595
MIMAT0004512,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,1.138418,1.119348,0.345893,0.0,0.312499,0.0,0.472607,0.431996,0.0,0.888202,0.2589,1.14485,0.472148,0.0,0.0,0.0,0.0,0.31178,0.0,0.369268,0.929714,0.0,0.75613,0.0,0.0,0.480411,0.430227,0.310305,0.0,1.287113,0.351587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.0,0.293147,0.0,0.0,0.0,0.0,0.248718,0.0,0.72964
MIMAT0004513,1,4.876492,8.374356,6.470825,8.768602999999999,8.887083,11.014066,5.0889,5.692089999999999,17.349888,8.647317000000001,11.011728,4.374991,11.094494,10.397354,9.071924,13.065012,6.661513,25.890027,24.499791,44.381931,8.508807000000001,9.401626,4.867971000000001,39.324437,13.094774,15.250919,32.126296,18.284375,11.821448,12.854209,27.713428,10.761425,8.16698,6.023183,13.963712,16.852279,10.725941,5.625392,7.617919,15.613017,11.296316,9.936214,12.256979,15.1743,20.996604,11.611852,18.740160000000003,4.089588,7.035519,14.441252,25.704172,23.267154,7.200257,5.720505,4.806781,10.214956
MIMAT0004514,1,4.876491,3.721936,4.745271000000001,3.4311940000000005,13.886067,4.801003,3.05334,4.553672,4.477391,2.421248,2.131302,3.437493,15.254928,7.089105,1.727985,2.7713650000000003,6.661512,5.178005,3.66352,6.137926,8.508806,1.659111,1.024836,3.469803,4.364925,3.697192,2.584876,7.747617,4.29871,3.780649,5.46462,3.587142,3.362874,2.581365,0.930914,4.044547,2.5742260000000003,4.219044,1.088274,6.888095,0.70602,2.980865,3.163091,1.896788,4.026745,1.482364,4.915451,1.7526800000000002,4.3972,10.56677,6.048042,9.376316,1.8000630000000002,3.233329,7.553513,4.377839
MIMAT0004515,1,29.258951,30.705972,44.432996,57.949025,196.626688,27.958781,80.91351800000001,64.889824,49.81097,36.664626,24.15476,84.999841,87.369129,68.528014,20.30383,20.587291,28.866553,63.17166699999999,27.247432,69.87793599999999,67.21956800000001,33.735245,14.091494,42.408706,53.938005,42.979862,26.587279,46.795603,82.21280499999999,53.937269,35.910357,41.252129,21.138065,48.615698,31.340774,112.236171,27.029369,51.683292,20.677211,77.605879,59.305659000000006,95.387659,72.355722,64.490776,45.157074,48.176829,23.962824,55.209448,21.692852,102.497666,55.944375,56.257893,20.400729,29.846107,68.668302,98.501358
MIMAT0004516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
