miRNA_region_id,ff79f645-81f1-4a3b-ae72-adc169f30143,aafbf8fb-290d-408e-b104-241b7d492895,91b36078-362b-4909-ac90-1b2d1ea4a545,646eb67c-2e86-4f89-867f-78c31eff5fe0,a44df6fa-36a7-4500-90fd-d62baf48ef52,d0982681-8799-412d-a868-81078e4a6560,eaf6af76-2b28-4128-9371-a3d928d72370,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,3d4b6861-2763-451d-ae0a-6a5adfc591ec,3be37b85-90eb-4f47-909a-8be730172d92,e351b00e-5462-4be5-a57c-162a9b7b996e,86b5eaae-717c-4806-be60-7ffcab935908,f4987886-cc3e-4423-84ae-84911abcd473,86e3408b-76a3-4834-b85e-4d2a07677304,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,8f6d8863-21b1-4469-b233-21bb7c9b954c,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,265fa10b-9393-4c95-99a0-df47069deaac,415d3af2-fc41-43d5-b185-6a09946b9e84,54fb48bb-ab47-4870-beb0-5713d15d8b58,41cd380c-ab97-451e-80b7-3d9653a1e909,02fc7dd7-7e17-4930-8424-52173c33b29b,585f73db-7dc1-49d8-a601-f8d33b318a95,0895e2a3-5571-4ee2-b715-a424d0c9fec4,8334ded1-3815-4766-8861-6fa8313fab6b,0f7a5400-3b1d-42d3-b47a-2979084bf616,81ec1c9c-36c0-48e8-929a-8273d1d3febe,d68e848a-5464-4471-88bd-3faf7e088d91,52fed7ff-b663-4fc1-a294-57776659175a,7e975ee3-173d-4315-aacf-c201122d9868,6dc4e6bf-a8f6-4280-af19-5ed501969f01,a4fc56a4-2493-451a-9b30-5aa38258bcce,85236a1e-2adb-459b-b868-b9486d9a285e,e896f815-d8df-42cc-bdf6-04deb50f6c1a,f424bcaa-7212-4abc-8110-cff56b85c85a,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,e83d4619-5e2b-4da7-8c05-93611ea76c85,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,d7438c8a-6e39-4139-92e7-2aa05bae5d40,be8e6554-07ae-4ec2-8be0-8598556467c9,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,8ecef704-ed0f-4700-a34e-46a174033332,aef6b437-1da5-4f69-970b-977cdc9cd5c5,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,ddde9a13-c70c-464c-8066-65a88ab92dc7,0f40e7fd-789f-49f7-a797-76bbe3c84f47,a576843f-a9f7-47cf-a52f-7f01066fa160,37fb952c-2a89-4903-98b9-6f6d36743218,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,ed76d786-d744-4067-b288-5fe2dc06a310,557f6cb1-95e3-4c8c-b253-538a415b0d07,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,3abbb570-87ad-44c5-b66d-141f63b0ca8b,f3a7612e-35c3-43be-8f96-795874f8225c,non_zero_samples,%_non_zero_samples
MIMAT0000231,861.0,1557.0,875.0,409.0,853.0,2117.0,2807.0,1580.0,1018.0,3084.0,4757.0,3424.0,4707.0,1951.0,1825.0,3494.0,2270.0,1984.0,1393.0,5626.0,613.0,1183.0,1539.0,3212.0,1077.0,742.0,1553.0,2439.0,3790.0,1155.0,514.0,1443.0,238.0,3280.0,6948.0,2920.0,1384.0,2761.0,2228.0,1233.0,648.0,2150.0,2994.0,1421.0,1357.0,1850.0,17682.0,1118.0,2652.0,481.0,4406.0,858.0,511.0,1287.0,2953.0,534.0,56,100.0
MIMAT0000232,5732.0,13747.0,1893.0,2670.0,13758.0,17626.0,8207.0,7691.0,6853.0,14808.0,22321.0,13172.0,16630.0,18228.0,2721.0,12492.0,11524.0,10784.0,5903.0,54889.0,3279.0,10536.0,5155.0,15349.0,5645.0,12083.0,7391.0,7478.0,21127.0,4652.0,1655.0,14048.0,882.0,17251.0,11101.0,8064.0,8772.0,26036.0,6754.0,9086.0,3226.0,5003.0,7509.0,2844.0,16813.0,3300.0,52975.0,9769.0,14593.0,4670.0,11008.0,7100.0,2781.0,12238.0,12891.0,4889.0,56,100.0
MIMAT0000243,181565.0,408672.0,220465.0,75385.0,120310.0,325074.0,58498.0,88062.0,213295.0,120199.0,210884.0,205267.0,48628.0,225910.0,61686.0,121076.0,96576.0,200942.0,130440.0,208010.0,292860.0,109178.0,239643.0,73198.0,118534.0,217273.0,135986.0,66095.0,293140.0,99141.0,69678.0,219815.0,115669.0,231275.0,151546.0,197747.0,133683.0,722216.0,68566.0,89219.0,49136.0,27831.0,53885.0,52685.0,62484.0,90557.0,127920.0,183159.0,68182.0,128909.0,160978.0,26175.0,175166.0,90275.0,82169.0,24051.0,56,100.0
MIMAT0000244,1176.0,618.0,1896.0,838.0,872.0,878.0,241.0,912.0,655.0,970.0,1360.0,2899.0,671.0,1145.0,8201.0,606.0,814.0,3218.0,1220.0,1764.0,903.0,293.0,1750.0,615.0,681.0,4973.0,854.0,1407.0,2356.0,3850.0,1871.0,3352.0,1565.0,942.0,2309.0,1795.0,1376.0,2191.0,697.0,1271.0,1463.0,766.0,792.0,1001.0,1384.0,1786.0,1410.0,742.0,1579.0,639.0,1809.0,430.0,1213.0,1152.0,1305.0,1106.0,56,100.0
MIMAT0000245,10025.0,11574.0,14350.0,66407.0,17715.0,15296.0,4620.0,13032.0,18328.0,3989.0,20314.0,17626.0,5001.0,14330.0,14734.0,4706.0,12815.0,12455.0,18328.0,34287.0,9279.0,4391.0,15813.0,8728.0,6230.0,15996.0,13130.0,10751.0,7985.0,12681.0,6967.0,19533.0,15819.0,15539.0,6955.0,11982.0,8531.0,14900.0,7286.0,3856.0,17074.0,11786.0,7257.0,8229.0,14616.0,13986.0,25452.0,15631.0,9905.0,11743.0,21105.0,2784.0,11330.0,7111.0,10217.0,5687.0,56,100.0
MIMAT0000250,50.0,16.0,39.0,48.0,55.0,62.0,22.0,17.0,37.0,31.0,102.0,159.0,78.0,115.0,23.0,43.0,62.0,189.0,30.0,36.0,47.0,9.0,18.0,26.0,45.0,43.0,71.0,58.0,303.0,78.0,39.0,99.0,24.0,138.0,57.0,238.0,24.0,61.0,21.0,23.0,31.0,46.0,105.0,93.0,24.0,965.0,157.0,26.0,36.0,26.0,38.0,15.0,46.0,56.0,43.0,6.0,56,100.0
MIMAT0000252,3.0,2.0,10.0,14.0,32.0,3.0,,11.0,7.0,9.0,6.0,1.0,,5.0,9.0,1.0,14.0,15.0,9.0,6.0,,1.0,5.0,9.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,41.0,9.0,4.0,2.0,41.0,60.0,1.0,21.0,14.0,7.0,1.0,6.0,3.0,5.0,5.0,13.0,,10.0,6.0,17.0,19.0,52,92.85714285714286
MIMAT0000253,45993.0,27643.0,10168.0,9460.0,59205.0,108796.0,117999.0,15335.0,15121.0,17110.0,326910.0,87408.0,47039.0,99377.0,491829.0,51267.0,92348.0,29727.0,14671.0,119380.0,63100.0,27385.0,16654.0,62313.0,35604.0,273398.0,23961.0,21235.0,34982.0,18537.0,35706.0,20568.0,308967.0,41080.0,172829.0,35769.0,53283.0,63938.0,50649.0,9531.0,145679.0,28783.0,9627.0,18009.0,13425.0,12600.0,100025.0,19986.0,224514.0,7557.0,41009.0,13995.0,6690.0,37933.0,17107.0,1978.0,56,100.0
MIMAT0000254,75145.0,84700.0,612041.0,32783.0,32655.0,116852.0,42855.0,45999.0,75117.0,94234.0,244923.0,215432.0,148543.0,398591.0,49934.0,109339.0,113369.0,168797.0,24583.0,750136.0,50199.0,65978.0,74350.0,172352.0,36116.0,96791.0,111202.0,66960.0,251186.0,59437.0,61848.0,52051.0,37695.0,199140.0,53172.0,189214.0,230916.0,182990.0,102839.0,55062.0,29256.0,146589.0,18298.0,93766.0,67509.0,74645.0,256185.0,69887.0,167421.0,45609.0,133631.0,40082.0,19663.0,114423.0,67105.0,69381.0,56,100.0
MIMAT0000255,225.0,221.0,589.0,589.0,227.0,738.0,120.0,176.0,469.0,407.0,344.0,490.0,136.0,235.0,489.0,333.0,228.0,447.0,226.0,595.0,164.0,170.0,252.0,226.0,135.0,348.0,263.0,79.0,428.0,327.0,390.0,396.0,515.0,417.0,467.0,607.0,104.0,284.0,123.0,434.0,738.0,93.0,489.0,88.0,148.0,300.0,965.0,120.0,261.0,239.0,826.0,39.0,78.0,440.0,260.0,45.0,56,100.0
MIMAT0000256,1142.0,2745.0,3481.0,2531.0,3331.0,8124.0,1501.0,952.0,3858.0,2186.0,3538.0,3788.0,3044.0,4687.0,1223.0,1769.0,4053.0,3095.0,2341.0,4637.0,604.0,2186.0,3012.0,3193.0,850.0,4787.0,1431.0,7509.0,3117.0,1110.0,1062.0,9451.0,1221.0,3555.0,5064.0,2557.0,3689.0,3073.0,3703.0,3130.0,2814.0,1935.0,2216.0,2711.0,939.0,3112.0,25049.0,3489.0,5759.0,1436.0,6564.0,1230.0,1289.0,1178.0,2046.0,402.0,56,100.0
MIMAT0000257,323.0,488.0,1764.0,818.0,1397.0,2517.0,226.0,163.0,1961.0,519.0,1472.0,791.0,788.0,1013.0,322.0,460.0,1144.0,751.0,820.0,1435.0,114.0,436.0,1080.0,602.0,145.0,1701.0,352.0,1830.0,1082.0,266.0,238.0,2598.0,301.0,928.0,1530.0,665.0,1716.0,617.0,756.0,1107.0,922.0,418.0,406.0,976.0,255.0,909.0,5555.0,1547.0,2174.0,1087.0,1480.0,383.0,318.0,260.0,547.0,129.0,56,100.0
MIMAT0000258,57.0,112.0,208.0,60.0,18.0,157.0,24.0,11.0,238.0,30.0,38.0,33.0,43.0,135.0,130.0,48.0,51.0,64.0,15.0,274.0,8.0,36.0,22.0,81.0,10.0,105.0,25.0,81.0,43.0,28.0,36.0,46.0,8.0,49.0,124.0,68.0,26.0,86.0,44.0,30.0,95.0,34.0,19.0,33.0,15.0,74.0,335.0,31.0,191.0,46.0,146.0,8.0,18.0,40.0,44.0,3.0,56,100.0
MIMAT0000259,103476.0,43947.0,292015.0,109244.0,32698.0,144670.0,29657.0,19064.0,121333.0,19718.0,65313.0,88176.0,62855.0,62229.0,108211.0,41840.0,114714.0,196105.0,50473.0,207895.0,60725.0,30461.0,68663.0,67283.0,30904.0,171628.0,63140.0,144209.0,112086.0,44425.0,15951.0,47889.0,80589.0,253192.0,52887.0,249101.0,25546.0,73898.0,106057.0,182992.0,87396.0,52293.0,45077.0,41048.0,33085.0,96150.0,149577.0,46448.0,198713.0,204218.0,283061.0,60990.0,58579.0,78513.0,38044.0,17123.0,56,100.0
MIMAT0000261,54274.0,28547.0,174623.0,47841.0,26291.0,108039.0,14449.0,11219.0,106274.0,7881.0,58051.0,26575.0,25517.0,46175.0,51088.0,25975.0,58921.0,45442.0,35967.0,80186.0,20013.0,25102.0,41378.0,43427.0,17275.0,72536.0,31372.0,55646.0,61059.0,29298.0,4169.0,32114.0,41064.0,58940.0,33517.0,147670.0,18151.0,41262.0,40911.0,32213.0,50422.0,20120.0,19079.0,28562.0,38415.0,36686.0,80980.0,13968.0,134997.0,103186.0,118943.0,24305.0,40416.0,26833.0,18829.0,13587.0,56,100.0
MIMAT0000262,19.0,9.0,4820.0,8.0,9.0,189.0,4.0,74.0,3388.0,43.0,97.0,17.0,84.0,207.0,16.0,7.0,17.0,95.0,466.0,44.0,19.0,45.0,2027.0,62.0,201.0,9.0,24.0,6.0,1293.0,124.0,43.0,3.0,156.0,371.0,12.0,277.0,68.0,27.0,107.0,379.0,197.0,122.0,52.0,3.0,38.0,192.0,21.0,615.0,6.0,611.0,214.0,1.0,49.0,38.0,1881.0,108.0,56,100.0
MIMAT0000263,168.0,262.0,160.0,66.0,209.0,353.0,351.0,198.0,167.0,584.0,560.0,526.0,672.0,399.0,365.0,564.0,532.0,407.0,345.0,737.0,149.0,238.0,251.0,521.0,186.0,131.0,373.0,310.0,935.0,244.0,104.0,219.0,56.0,631.0,1003.0,811.0,231.0,474.0,353.0,265.0,126.0,194.0,657.0,275.0,300.0,280.0,1871.0,173.0,426.0,69.0,1044.0,92.0,99.0,338.0,603.0,131.0,56,100.0
MIMAT0000264,13801.0,26991.0,13479.0,62340.0,3719.0,10286.0,18180.0,12142.0,83394.0,2732.0,13467.0,15963.0,3102.0,2444.0,10048.0,4208.0,3816.0,15174.0,7187.0,40875.0,6444.0,3843.0,4449.0,58862.0,18791.0,22425.0,490.0,6599.0,5416.0,21676.0,4497.0,129147.0,4992.0,33076.0,4329.0,54016.0,21724.0,169310.0,2372.0,9840.0,21685.0,13910.0,6187.0,6721.0,6665.0,1645.0,41643.0,4878.0,17170.0,1393.0,9934.0,10473.0,399.0,50529.0,13358.0,1731.0,56,100.0
MIMAT0000266,1564.0,12125.0,6264.0,4932.0,206.0,30200.0,893.0,217.0,916.0,543.0,13606.0,20891.0,2264.0,2268.0,26828.0,12226.0,3777.0,136.0,576.0,24476.0,518.0,3685.0,294.0,2866.0,490.0,10777.0,947.0,2930.0,4280.0,1806.0,88.0,219.0,5889.0,1992.0,12202.0,5095.0,1484.0,2684.0,1759.0,3245.0,1635.0,944.0,303.0,4140.0,4460.0,3639.0,2053.0,1912.0,4437.0,1253.0,2134.0,631.0,1398.0,976.0,2024.0,1117.0,56,100.0
MIMAT0000267,2323.0,1694.0,1540.0,975.0,6118.0,7850.0,5304.0,947.0,5211.0,3910.0,379.0,4780.0,2874.0,420.0,4175.0,3605.0,856.0,1202.0,2512.0,7555.0,849.0,615.0,1963.0,3844.0,433.0,14620.0,596.0,2202.0,1336.0,4038.0,521.0,2335.0,3739.0,1427.0,11745.0,2535.0,6941.0,4661.0,1413.0,2379.0,1594.0,485.0,9828.0,780.0,2246.0,227.0,13304.0,414.0,669.0,932.0,3622.0,287.0,4453.0,865.0,6616.0,2107.0,56,100.0
MIMAT0000269,4.0,5.0,2.0,,1.0,19.0,3.0,3.0,88.0,9.0,16.0,11.0,3.0,29.0,5.0,12.0,9.0,3.0,1.0,32.0,3.0,5.0,3.0,5.0,2.0,1.0,4.0,5.0,14.0,2.0,1.0,4.0,4.0,9.0,4.0,16.0,3.0,4.0,5.0,7.0,8.0,4.0,,,3.0,4.0,21.0,3.0,14.0,11.0,2.0,3.0,3.0,12.0,4.0,2.0,53,94.64285714285714
MIMAT0000270,251.0,412.0,433.0,335.0,644.0,1315.0,365.0,108.0,584.0,595.0,1107.0,654.0,449.0,1057.0,164.0,565.0,794.0,854.0,385.0,683.0,167.0,380.0,412.0,588.0,207.0,527.0,437.0,1286.0,662.0,258.0,77.0,1482.0,78.0,1011.0,582.0,348.0,465.0,430.0,690.0,595.0,353.0,511.0,826.0,660.0,407.0,374.0,3755.0,608.0,578.0,393.0,861.0,391.0,372.0,383.0,574.0,214.0,56,100.0
MIMAT0000271,5.0,7.0,7.0,3.0,26.0,10.0,7.0,2.0,7.0,15.0,24.0,17.0,20.0,19.0,6.0,13.0,27.0,11.0,7.0,57.0,,2.0,,9.0,9.0,7.0,17.0,2.0,11.0,9.0,,12.0,1.0,4.0,18.0,20.0,9.0,14.0,53.0,13.0,4.0,14.0,13.0,6.0,32.0,4.0,27.0,5.0,19.0,7.0,15.0,2.0,3.0,15.0,20.0,6.0,53,94.64285714285714
MIMAT0000272,11.0,6.0,5.0,21.0,29.0,11.0,8.0,,35.0,7.0,43.0,20.0,7.0,57.0,2.0,5.0,13.0,45.0,10.0,116.0,26.0,6.0,4.0,8.0,15.0,88.0,20.0,5.0,26.0,9.0,3.0,26.0,7.0,15.0,5.0,35.0,8.0,33.0,3.0,31.0,6.0,30.0,10.0,4.0,19.0,1.0,11.0,24.0,9.0,117.0,27.0,17.0,18.0,8.0,51.0,3.0,55,98.21428571428571
MIMAT0000273,2.0,,,,,,,1.0,,,4.0,1.0,,3.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,13,23.214285714285715
MIMAT0000274,32.0,14.0,8.0,8.0,,16.0,8.0,13.0,3.0,7.0,68.0,18.0,14.0,51.0,17.0,38.0,24.0,5.0,1.0,64.0,7.0,16.0,4.0,9.0,48.0,14.0,23.0,10.0,25.0,3.0,6.0,8.0,1.0,42.0,50.0,51.0,2.0,50.0,6.0,18.0,10.0,2.0,5.0,26.0,2.0,7.0,191.0,7.0,45.0,3.0,15.0,3.0,10.0,17.0,5.0,1.0,55,98.21428571428571
MIMAT0000275,46.0,38.0,41.0,39.0,32.0,63.0,27.0,22.0,46.0,103.0,120.0,160.0,53.0,135.0,27.0,96.0,65.0,71.0,20.0,58.0,17.0,35.0,39.0,50.0,36.0,20.0,71.0,70.0,216.0,39.0,27.0,38.0,29.0,170.0,77.0,134.0,26.0,63.0,26.0,45.0,48.0,17.0,16.0,38.0,33.0,140.0,173.0,21.0,77.0,55.0,97.0,19.0,17.0,77.0,36.0,12.0,56,100.0
MIMAT0000276,3.0,,4.0,3.0,1.0,2.0,1.0,,1.0,3.0,1.0,5.0,,1.0,3.0,3.0,,,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,,3.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,,,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,,,2.0,1.0,,43,76.78571428571429
MIMAT0000278,227.0,136.0,70.0,73.0,116.0,240.0,28.0,70.0,248.0,131.0,237.0,226.0,116.0,1082.0,214.0,327.0,233.0,202.0,78.0,737.0,30.0,130.0,113.0,233.0,77.0,185.0,186.0,68.0,245.0,185.0,49.0,224.0,137.0,192.0,205.0,261.0,89.0,331.0,103.0,237.0,104.0,77.0,122.0,67.0,74.0,248.0,368.0,118.0,328.0,115.0,336.0,47.0,63.0,313.0,157.0,33.0,56,100.0
MIMAT0000279,95.0,73.0,23.0,27.0,74.0,104.0,18.0,45.0,109.0,102.0,103.0,115.0,51.0,342.0,91.0,117.0,80.0,66.0,48.0,295.0,45.0,60.0,55.0,126.0,67.0,102.0,85.0,53.0,129.0,81.0,26.0,149.0,54.0,101.0,90.0,132.0,66.0,254.0,35.0,134.0,33.0,54.0,61.0,36.0,47.0,70.0,114.0,56.0,98.0,44.0,132.0,17.0,34.0,113.0,141.0,17.0,56,100.0
MIMAT0000280,128.0,66.0,51.0,67.0,42.0,785.0,36.0,152.0,845.0,143.0,243.0,269.0,117.0,590.0,272.0,168.0,250.0,260.0,29.0,93.0,34.0,60.0,178.0,155.0,87.0,82.0,253.0,68.0,602.0,141.0,108.0,67.0,1802.0,199.0,53.0,491.0,61.0,104.0,41.0,120.0,149.0,268.0,19.0,161.0,126.0,658.0,136.0,80.0,134.0,78.0,84.0,40.0,97.0,251.0,54.0,8.0,56,100.0
MIMAT0000281,184.0,122.0,34.0,863.0,2.0,34.0,2.0,10.0,937.0,462.0,262.0,23.0,11.0,364.0,972.0,181.0,11.0,89.0,8.0,1098.0,6.0,52.0,15.0,49.0,4.0,106.0,34.0,24.0,53.0,7.0,10.0,13.0,478.0,1233.0,27.0,958.0,24.0,224.0,23.0,374.0,105.0,8.0,89.0,9.0,104.0,599.0,56.0,58.0,10.0,10.0,33.0,4.0,5.0,20.0,15.0,,55,98.21428571428571
MIMAT0000318,1045.0,939.0,2864.0,2331.0,643.0,1930.0,525.0,536.0,937.0,1323.0,67.0,823.0,355.0,373.0,2003.0,757.0,1789.0,901.0,580.0,2626.0,588.0,133.0,1683.0,1455.0,488.0,2185.0,955.0,1500.0,1224.0,1435.0,212.0,750.0,4336.0,1393.0,1178.0,1476.0,1000.0,389.0,1103.0,1427.0,3613.0,901.0,390.0,226.0,504.0,2458.0,1921.0,280.0,1340.0,991.0,3276.0,450.0,452.0,858.0,2059.0,400.0,56,100.0
MIMAT0000414,885.0,795.0,1629.0,672.0,426.0,1559.0,552.0,654.0,901.0,1954.0,1043.0,1824.0,604.0,2593.0,1364.0,1343.0,1208.0,1013.0,767.0,2323.0,559.0,406.0,777.0,845.0,526.0,480.0,928.0,577.0,1734.0,1020.0,707.0,851.0,1675.0,1010.0,808.0,2035.0,440.0,1169.0,640.0,1727.0,764.0,231.0,810.0,592.0,1309.0,2524.0,1634.0,384.0,1318.0,648.0,1289.0,220.0,432.0,815.0,617.0,1018.0,56,100.0
MIMAT0000415,752.0,852.0,551.0,309.0,233.0,1723.0,495.0,1125.0,996.0,1033.0,1134.0,1583.0,766.0,1848.0,778.0,1040.0,1116.0,958.0,588.0,2053.0,265.0,540.0,1327.0,861.0,547.0,541.0,819.0,852.0,1442.0,595.0,723.0,1017.0,619.0,1169.0,440.0,1779.0,570.0,1033.0,377.0,842.0,752.0,339.0,428.0,578.0,354.0,1014.0,2983.0,510.0,1077.0,344.0,1176.0,224.0,319.0,724.0,619.0,120.0,56,100.0
MIMAT0000416,20.0,3.0,1.0,5.0,3.0,3.0,,4.0,5.0,3.0,12.0,16.0,2.0,13.0,10.0,11.0,12.0,18.0,1.0,72.0,4.0,4.0,2.0,7.0,,7.0,10.0,8.0,12.0,1.0,,3.0,4.0,10.0,15.0,54.0,5.0,11.0,2.0,20.0,3.0,2.0,6.0,5.0,13.0,1.0,28.0,7.0,15.0,2.0,21.0,8.0,2.0,17.0,8.0,1.0,53,94.64285714285714
MIMAT0000417,377.0,164.0,778.0,263.0,186.0,359.0,123.0,90.0,360.0,1099.0,206.0,539.0,97.0,290.0,373.0,288.0,417.0,395.0,161.0,423.0,84.0,111.0,211.0,375.0,143.0,340.0,258.0,242.0,330.0,242.0,195.0,255.0,1206.0,187.0,1451.0,405.0,313.0,268.0,301.0,564.0,929.0,211.0,106.0,211.0,256.0,1542.0,2388.0,92.0,455.0,363.0,277.0,81.0,351.0,379.0,188.0,116.0,56,100.0
MIMAT0000418,1902.0,1887.0,357.0,556.0,1859.0,3675.0,1247.0,920.0,3051.0,1894.0,2440.0,1669.0,866.0,1272.0,1299.0,957.0,2138.0,1950.0,1532.0,5184.0,524.0,1732.0,1045.0,3775.0,849.0,2589.0,1160.0,1052.0,1933.0,789.0,235.0,1946.0,448.0,3166.0,3396.0,1308.0,2573.0,10032.0,2747.0,1400.0,1154.0,775.0,1317.0,311.0,1327.0,352.0,3496.0,1716.0,1584.0,1617.0,1673.0,851.0,924.0,1222.0,2090.0,342.0,56,100.0
MIMAT0000419,1392.0,1090.0,351.0,337.0,1529.0,1709.0,695.0,394.0,1037.0,1790.0,1488.0,1285.0,655.0,602.0,1249.0,1060.0,1665.0,1236.0,917.0,3730.0,269.0,1080.0,482.0,1582.0,485.0,1666.0,1047.0,561.0,1385.0,630.0,100.0,790.0,346.0,931.0,2991.0,1374.0,1963.0,2961.0,1355.0,1657.0,1032.0,201.0,1097.0,200.0,1093.0,233.0,2723.0,474.0,1338.0,1039.0,1425.0,307.0,436.0,1287.0,962.0,384.0,56,100.0
MIMAT0000420,428.0,695.0,2785.0,4803.0,2733.0,673.0,179.0,431.0,1019.0,775.0,2279.0,1215.0,350.0,828.0,1635.0,395.0,1105.0,1090.0,721.0,1475.0,437.0,146.0,573.0,348.0,303.0,658.0,939.0,352.0,1062.0,1525.0,331.0,1268.0,1771.0,438.0,1173.0,1099.0,833.0,552.0,715.0,519.0,1735.0,380.0,326.0,412.0,1522.0,1154.0,458.0,316.0,895.0,614.0,1351.0,95.0,594.0,991.0,470.0,903.0,56,100.0
MIMAT0000423,576.0,1162.0,497.0,379.0,850.0,1837.0,810.0,439.0,442.0,1564.0,2361.0,1285.0,1669.0,1982.0,774.0,1316.0,1557.0,1182.0,384.0,4500.0,363.0,1179.0,274.0,1849.0,376.0,733.0,607.0,1030.0,3319.0,518.0,157.0,631.0,535.0,2493.0,3710.0,2483.0,569.0,1977.0,1092.0,372.0,293.0,1599.0,748.0,1177.0,903.0,554.0,7518.0,461.0,1240.0,388.0,1473.0,364.0,232.0,1416.0,894.0,344.0,56,100.0
MIMAT0000424,360.0,218.0,196.0,277.0,150.0,687.0,147.0,112.0,248.0,238.0,490.0,295.0,110.0,486.0,75.0,205.0,227.0,289.0,140.0,1070.0,59.0,128.0,329.0,411.0,124.0,605.0,180.0,410.0,241.0,220.0,59.0,153.0,113.0,419.0,234.0,702.0,196.0,333.0,164.0,162.0,527.0,113.0,103.0,95.0,136.0,96.0,2528.0,201.0,475.0,289.0,313.0,90.0,309.0,238.0,139.0,50.0,56,100.0
MIMAT0000425,216.0,64.0,62.0,35.0,93.0,104.0,25.0,54.0,51.0,222.0,114.0,391.0,149.0,187.0,156.0,151.0,129.0,114.0,33.0,369.0,17.0,74.0,86.0,76.0,31.0,72.0,106.0,116.0,268.0,92.0,28.0,81.0,33.0,117.0,123.0,671.0,201.0,120.0,156.0,160.0,39.0,59.0,63.0,116.0,155.0,84.0,194.0,22.0,364.0,31.0,165.0,52.0,37.0,148.0,108.0,84.0,56,100.0
MIMAT0000426,52.0,74.0,46.0,59.0,32.0,251.0,64.0,66.0,367.0,87.0,193.0,96.0,104.0,277.0,99.0,151.0,113.0,88.0,34.0,240.0,30.0,74.0,98.0,159.0,15.0,54.0,84.0,101.0,214.0,81.0,45.0,53.0,68.0,243.0,62.0,311.0,73.0,128.0,117.0,60.0,125.0,142.0,52.0,85.0,36.0,121.0,902.0,43.0,128.0,42.0,95.0,41.0,35.0,140.0,58.0,14.0,56,100.0
MIMAT0000427,7.0,5.0,2.0,3.0,2.0,2.0,1.0,,1.0,5.0,5.0,6.0,3.0,2.0,5.0,4.0,7.0,9.0,2.0,43.0,2.0,3.0,1.0,4.0,,2.0,5.0,1.0,9.0,1.0,1.0,4.0,,2.0,6.0,27.0,,4.0,1.0,5.0,1.0,8.0,13.0,2.0,3.0,4.0,10.0,2.0,11.0,1.0,4.0,4.0,1.0,2.0,3.0,,51,91.07142857142857
MIMAT0000431,50.0,55.0,31.0,41.0,52.0,89.0,18.0,36.0,45.0,92.0,134.0,135.0,51.0,173.0,57.0,94.0,135.0,115.0,39.0,119.0,34.0,40.0,47.0,52.0,32.0,35.0,66.0,41.0,166.0,62.0,27.0,37.0,83.0,116.0,78.0,221.0,43.0,57.0,39.0,80.0,35.0,24.0,36.0,44.0,34.0,123.0,129.0,28.0,99.0,33.0,86.0,13.0,32.0,61.0,31.0,7.0,56,100.0
MIMAT0000432,2244.0,813.0,17090.0,3214.0,1765.0,2853.0,1061.0,566.0,3047.0,4771.0,1756.0,4171.0,1009.0,1318.0,4285.0,860.0,1694.0,3492.0,3361.0,4497.0,1941.0,773.0,3098.0,1908.0,1856.0,3013.0,1213.0,2146.0,1284.0,2691.0,1909.0,3024.0,4431.0,1988.0,4524.0,2541.0,1221.0,1115.0,559.0,6110.0,2371.0,460.0,1005.0,1673.0,1408.0,7419.0,12849.0,1048.0,2381.0,1398.0,3377.0,429.0,2014.0,1114.0,2281.0,777.0,56,100.0
MIMAT0000433,464.0,117.0,24.0,275.0,233.0,368.0,23.0,236.0,122.0,321.0,269.0,424.0,67.0,1814.0,91.0,193.0,316.0,897.0,118.0,115.0,338.0,104.0,137.0,88.0,584.0,810.0,650.0,77.0,625.0,158.0,64.0,358.0,85.0,271.0,206.0,504.0,323.0,863.0,23.0,325.0,166.0,67.0,47.0,81.0,297.0,255.0,113.0,117.0,247.0,472.0,78.0,29.0,561.0,283.0,119.0,39.0,56,100.0
