accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue
MIMAT0000062,hsa-let-7a-5p,PKIA,,-0.1624557260920897,0.038132375438905894,0.2629160550065846
MIMAT0000062,hsa-let-7a-5p,GJC1,,0.09616640044447529,0.8519532958815423,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PBX3,,0.06483783596083059,0.7591495291873085,0.9956184371808873
MIMAT0000062,hsa-let-7a-5p,ITSN1,,0.14926036530314604,0.9481398904944994,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SRGAP1,,0.17382457115077432,0.9711982336014895,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LCOR,,0.20961177859573576,0.9892115949781897,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,DYRK1A,,0.257406764358636,0.9977317448280605,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,NSMCE2,,-0.019424960066671295,0.4166065799217221,0.7887457479327376
MIMAT0000062,hsa-let-7a-5p,SAMD12,,-0.02132092506424057,0.40860276532103285,0.7820736061662764
MIMAT0000062,hsa-let-7a-5p,PBX1,,0.2442530731300784,0.9964113160955899,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ARHGEF7,,0.19193694006528228,0.9821410406466781,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,TASOR,,0.25860823668310295,0.9978273468614448,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CLASP2,,0.2522397388707549,0.9972763234572599,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,P4HA2,,-0.060413917633168966,0.25608150925291673,0.6380572326111075
MIMAT0000062,hsa-let-7a-5p,TET3,,-0.02829363150218765,0.37951360087478964,0.7579042170465299
MIMAT0000062,hsa-let-7a-5p,ARHGAP28,,-0.12789777067851932,0.08194462015864676,0.3777379988031943
MIMAT0000062,hsa-let-7a-5p,GNAL,,0.02030002083478019,0.5870919413711557,0.9079057562222164
MIMAT0000062,hsa-let-7a-5p,FBXO21,,0.251066046253212,0.9971621535725175,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,MON2,,0.22186262934926032,0.9925618623182032,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ACVR1B,MIRT052392,0.07676227515799708,0.7976671721368509,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,RPS6KA3,,0.03333223371807531,0.6411053554077804,0.9390030006286647
MIMAT0000062,hsa-let-7a-5p,NAP1L1,MIRT712374,0.14412806444892007,0.9418540655613168,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,EMB,,0.08612403639141607,0.82518466382037,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ERGIC1,,0.16261545940690325,0.9620138215239331,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,RNF38,,0.12016112230015973,0.904438399826508,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,BNC2,,-0.09276338634627404,0.15679671837955197,0.5098011148466396
MIMAT0000062,hsa-let-7a-5p,STX17,,0.0851100770886867,0.8223229377623067,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ATP8B4,,0.08690896400624948,0.8273800367995575,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,GAS7,,-0.015355233002291824,0.4338985292175934,0.8020820146988956
MIMAT0000062,hsa-let-7a-5p,C19orf47,MIRT559085,-0.04539204111396624,0.3112557090227572,0.6974411519489409
MIMAT0000062,hsa-let-7a-5p,AKT2,,0.01641780679213834,0.5706297135410091,0.8988465976725515
MIMAT0000062,hsa-let-7a-5p,IKZF2,,-0.07645669838183206,0.20327207670483927,0.5753529134315248
MIMAT0000062,hsa-let-7a-5p,CCSAP,,-0.06535870546565734,0.2390897646806036,0.6191788716195363
MIMAT0000062,hsa-let-7a-5p,CTPS1,MIRT704420,0.004312799499965275,0.5186437847768934,0.8640704939290165
MIMAT0000062,hsa-let-7a-5p,BBX,,0.04315577470657684,0.6801140527669047,0.9584970367780604
MIMAT0000062,hsa-let-7a-5p,ZNF583,,0.17872768942287656,0.974597740057574,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ARL6IP6,MIRT052420,0.009139523578026252,0.5394596839585442,0.8781390901462696
MIMAT0000062,hsa-let-7a-5p,SLC16A14,,-0.025612889784012778,0.3906274916491616,0.7673155280615932
MIMAT0000062,hsa-let-7a-5p,SENP5,,-0.1454753802347385,0.05644127631890455,0.31695961052693783
MIMAT0000062,hsa-let-7a-5p,SCUBE3,,0.08265851795263558,0.8152841236110153,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,RICTOR,,0.23536356691436902,0.99516977832442,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,FAS,,-0.18442252934231543,0.0218773739798943,0.20230674065100368
MIMAT0000062,hsa-let-7a-5p,LCORL,,0.25324024800414585,0.9973703959781403,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ATP2A2,MIRT052513,0.1158622126536565,0.8961961555841005,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LSM11,,0.0813945412875894,0.8115891143385832,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,RNF152,,0.08402666851864712,0.8192331545882191,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PRR14L,,0.19440238905479545,0.9833158536878992,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CCDC141,,0.0192832586844051,0.5827938114423277,0.9047332870794328
MIMAT0000062,hsa-let-7a-5p,EOGT,,-0.03690534064865615,0.3445110205747274,0.7273049692857264
MIMAT0000062,hsa-let-7a-5p,SREK1IP1,,0.07789429821515381,0.8011242647674754,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LRATD2,,0.035349677060907,0.6492524332819614,0.9430240412709945
MIMAT0000062,hsa-let-7a-5p,SOWAHA,,-0.02608514480172234,0.3886629064959195,0.7657765339275784
MIMAT0000062,hsa-let-7a-5p,NAT8L,MIRT309842,0.18257517883186328,0.9770268256476285,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,GDPD1,,0.13845405930967428,0.9342337842994914,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,UBE2G2,,0.20603514132925896,0.988016513317119,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,STEAP3,,-0.14771859156885894,0.05368967478970442,0.3089434522363706
MIMAT0000062,hsa-let-7a-5p,RNF7,,-0.1904021112577262,0.0186249273122498,0.1876577661571248
MIMAT0000062,hsa-let-7a-5p,PXMP4,,0.21635530245155912,0.9911881332515284,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,E2F6,MIRT567716,0.0645322591846656,0.7581133495072291,0.9952072483655959
MIMAT0000062,hsa-let-7a-5p,ZNF710,,0.0338079033266199,0.6430321398314234,0.93999698789209
MIMAT0000062,hsa-let-7a-5p,STIMATE,,-0.10726805206636778,0.12178064986889992,0.45313334664548516
MIMAT0000062,hsa-let-7a-5p,DZIP1,,-0.15503159941662614,0.045442404623861836,0.28371524961476613
MIMAT0000062,hsa-let-7a-5p,CNNM2,,0.22778665185082292,0.9938278383459491,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,BLOC1S5,,0.22022400900097258,0.9921740585536148,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,GIPC1,,-0.16608792277241471,0.03491805717164738,0.2509674398916814
MIMAT0000062,hsa-let-7a-5p,LRRC8B,,0.2225085075352455,0.9927100624877946,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ZBTB37,MIRT574367,0.27891520244461415,0.9989816992648947,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,A1CF,,-0.15100598756313877,0.049848080179679406,0.2977421444607591
MIMAT0000062,hsa-let-7a-5p,ZNF24,,0.183991943884992,0.9778711885675483,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,KCNJ11,,0.18251267449128408,0.9769889656868241,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SULF2,,0.10656990068754772,0.8766695733032824,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,DUSP4,,0.008063059934717688,0.5348245284789835,0.8751900261933767
MIMAT0000062,hsa-let-7a-5p,MGA,,0.25268421418154036,0.9973184791471551,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PALD1,MIRT052627,0.03403014098201263,0.6439311234951801,0.9402272588359621
MIMAT0000062,hsa-let-7a-5p,TMOD2,,0.21210500729217305,0.9899827703629867,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ZNF516,,0.20973678727689418,0.9892514420006268,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ULK2,,0.25474685742065417,0.9975065918322769,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CTIF,,0.07202583512743939,0.7828225158221569,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ZBTB39,,-0.011278561011181331,0.45134610641193584,0.8148165163811355
MIMAT0000062,hsa-let-7a-5p,SRGAP3,,0.10886867143551635,0.8817213177126547,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LPGAT1,,0.08249183971109103,0.8147994316254241,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ZNF652,,0.11358427668588095,0.8916278716418822,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,FNDC3A,MIRT052386,0.1346899090214598,0.9287715278622182,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CEP164,,0.11561914021807068,0.8957153652113975,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,FRMD4B,,0.060087610402914375,0.7427757416064469,0.9883483691162807
MIMAT0000062,hsa-let-7a-5p,NEMP1,,0.13325230918813805,0.9265969886514176,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PPP1R16B,,0.06109452045280923,0.7462935658483576,0.9899539652987597
MIMAT0000062,hsa-let-7a-5p,TMEM251,,-0.16944232238349882,0.03214803266339492,0.24074124584864087
MIMAT0000062,hsa-let-7a-5p,WARS2,,0.1026946315716369,0.8678193807661964,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,YBX2,,-0.09377040072227238,0.15417313128093843,0.5062737211218756
MIMAT0000062,hsa-let-7a-5p,TMED5,MIRT466192,0.1135703868324189,0.8915995850723768,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,GOLT1B,,0.004132231404958677,0.5178637341380439,0.8635299799726327
MIMAT0000062,hsa-let-7a-5p,TOB2,,0.05002430724355857,0.7062949574237622,0.9718076635867406
MIMAT0000062,hsa-let-7a-5p,CPA4,MIRT682607,-0.10535124896058827,0.1260682022540967,0.4606871843244193
MIMAT0000062,hsa-let-7a-5p,CILK1,,0.1800958399888881,0.9754847719145764,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LIMK2,,-0.045475380234738516,0.31093601812285443,0.6972181334477012
MIMAT0000062,hsa-let-7a-5p,GDAP2,,0.08388082505729563,0.8188146975965088,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SEMA4C,MIRT501243,0.07943607194944091,0.8057757377947459,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,HIF1AN,,0.02111257726230988,0.5905194694541411,0.9095400515529027
MIMAT0000062,hsa-let-7a-5p,RADIL,,0.2920758385999027,0.9993958764077235,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,IPO9,MIRT702711,-0.02741857073407875,0.3831311492452206,0.7612797262760508
MIMAT0000062,hsa-let-7a-5p,SLF2,,0.22455031599416622,0.9931617920738546,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SBNO1,,0.16992846725467045,0.968238137807652,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ETNK2,,-0.07711646642127924,0.20124736574488578,0.5726431236673389
MIMAT0000062,hsa-let-7a-5p,DDX19A,,-0.25041322314049586,0.002903176601793418,0.07847726692004808
MIMAT0000062,hsa-let-7a-5p,FGD6,,-0.04253073130078477,0.3223157013955947,0.7069103995927354
MIMAT0000062,hsa-let-7a-5p,SLC30A6,,0.11912632821723729,0.90249926216272,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,DCX,,0.15421186567902564,0.9536864850738344,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PLEKHA8,,-0.2538717966525453,0.0025717251675916224,0.07429574843300134
MIMAT0000062,hsa-let-7a-5p,POU2F1,,0.1759011042433502,0.972680977911569,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,AMMECR1L,,0.19083964164178066,0.9815961881288584,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CPD,,0.14854503784985068,0.9472972148705662,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,DNAL1,MIRT548561,0.1409125633724564,0.9376244534896321,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,MDM4,MIRT112239,0.10195152441141744,0.8660741119265299,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,NOS1,,-0.04900336792254601,0.2975341666542532,0.6846777436863939
MIMAT0000062,hsa-let-7a-5p,KLF9,,0.024147510243766927,0.603259156179479,0.9173158400680458
MIMAT0000062,hsa-let-7a-5p,FBXO32,,-0.09330509063129383,0.1553818259177471,0.5078125260941281
MIMAT0000062,hsa-let-7a-5p,NXT2,,0.11743176609486769,0.8992625023100207,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,GLRX,,-0.19204111396624762,0.0178079462309054,0.18381330009648594
MIMAT0000062,hsa-let-7a-5p,HDLBP,,0.04524619765261476,0.6881844936847332,0.9622427015332219
MIMAT0000062,hsa-let-7a-5p,MGLL,,0.10238905479547189,0.8671035833004587,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,NOL4L,,0.21930727708081718,0.9919495322351196,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,DDX19B,,-0.13322452948121397,0.07344551960535517,0.3586198799800868
MIMAT0000062,hsa-let-7a-5p,ZNF451,,0.07173414820473643,0.7818884763724196,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CLPB,MIRT052510,0.12184179456906728,0.9075279086301383,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ARHGAP20,,-0.03002291825821237,0.372395447906427,0.7522112363318973
MIMAT0000062,hsa-let-7a-5p,RDX,MIRT521389,-0.007903326619904158,0.465863681602652,0.82505079089227
MIMAT0000062,hsa-let-7a-5p,MEF2D,MIRT735574,0.26380304187790815,0.9982005079333637,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,TP53,,0.07984582262657128,0.8070008487871757,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LRRC20,MIRT474018,-0.05262865476769219,0.2840406612303211,0.669472146458527
MIMAT0000062,hsa-let-7a-5p,GPR132,,-0.2522189040905618,0.0027256670021175602,0.0764283529102135
MIMAT0000062,hsa-let-7a-5p,FSD2,,0.1574581662907637,0.9570601802742088,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CCNY,,-0.07954719077713727,0.19389156754635378,0.5626504507165602
MIMAT0000062,hsa-let-7a-5p,UTP15,,0.07688728383915548,0.7980506705280386,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SLC22A23,,0.002007083825265643,0.5086788594122806,0.8574458364843425
MIMAT0000062,hsa-let-7a-5p,GRAMD1B,,-0.22455726092089726,0.006836714058117272,0.11613951407239424
MIMAT0000062,hsa-let-7a-5p,SPATA13,,0.10467393568997846,0.8723922199780426,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,COL4A6,,-0.07508854781582053,0.207508739283553,0.5810329380102425
MIMAT0000062,hsa-let-7a-5p,CPEB1,,0.07731105859977379,0.7993475157277061,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,FAM104A,MIRT574790,0.09156191402180705,0.8400353489962711,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CDIN1,,0.07122729222056054,0.7802599981583616,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,RBFOX1,,-0.0071353064995327035,0.4691740635015248,0.8275893698548812
MIMAT0000062,hsa-let-7a-5p,CCDC93,,0.10638238766581012,0.8762510126278664,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CCNJ,,-0.11862629349260365,0.0984479143925923,0.41143053371522
MIMAT0000062,hsa-let-7a-5p,VANGL2,,0.08488089450656294,0.8216720886820363,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ARFGEF3,,0.14617681783457181,0.9444306745463834,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ENTPD7,,-0.004722550177095631,0.47958636630593054,0.8354458221321396
MIMAT0000062,hsa-let-7a-5p,MRS2,MIRT052486,0.006896312243905825,0.5297953642784103,0.8719022413123731
MIMAT0000062,hsa-let-7a-5p,RAB22A,,0.06676158066532396,0.7656176632498033,0.9979577679970051
MIMAT0000062,hsa-let-7a-5p,PCDH19,,0.22111257726230985,0.9923864762748056,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,TAOK1,,0.0851448017223418,0.8224214220174115,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,KIAA1549,,0.22630738245711507,0.9935307868600757,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ZBTB26,,0.03692617542884922,0.6555722265942503,0.9459934681341241
MIMAT0000062,hsa-let-7a-5p,B3GALT1,,0.0037541240002321144,0.5162301023002794,0.8626102440185606
MIMAT0000062,hsa-let-7a-5p,SLC30A1,,0.06959511077158134,0.77496939065653,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SNX6,MIRT052571,-0.0715744148899229,0.21862398849234949,0.5953913463148466
MIMAT0000062,hsa-let-7a-5p,TRIB2,,-0.05019793041183415,0.2930561001971351,0.6794624801311623
MIMAT0000062,hsa-let-7a-5p,ZNF70,,0.10934092645322589,0.8827409922009477,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,GAN,,-0.0917563719702757,0.15944913852048156,0.5134022824769049
MIMAT0000062,hsa-let-7a-5p,PRSS22,MIRT700586,-0.05021182026529619,0.29300421318526604,0.6794624801311623
MIMAT0000062,hsa-let-7a-5p,PRRX1,,-0.14718383221057016,0.05433591143402376,0.3107313707219509
MIMAT0000062,hsa-let-7a-5p,ATPAF1,,0.16806028196402525,0.9667331985396539,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ADIPOR2,MIRT063192,0.06204597541495937,0.749594580857329,0.9915515631306551
MIMAT0000062,hsa-let-7a-5p,SAP30L,,0.1503021043127995,0.9493481382602695,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ZNF322,,0.13432182790471558,0.9282194688228789,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,LIN28A,MIRT004801,-0.025627726307151776,0.39056572933540695,0.7673155280615932
MIMAT0000062,hsa-let-7a-5p,GEMIN7,,0.08167233835683031,0.8124050389578731,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,AGO3,,0.18216542815473294,0.9767776867261568,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,EDEM3,MIRT704031,0.10944510035419125,0.8829650903697073,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SLC25A32,,0.019970206160986295,0.585698828119922,0.9071374636662684
MIMAT0000062,hsa-let-7a-5p,LBH,,-0.12140426418501284,0.09326926931032511,0.4011494513410755
MIMAT0000062,hsa-let-7a-5p,RNF170,,0.17703312730050694,0.973462455333996,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,CDK6,MIRT000415,-0.06874782971039653,0.22780486531564087,0.60643378597993
MIMAT0000062,hsa-let-7a-5p,SYNCRIP,,-0.0406347663032155,0.3297315771831473,0.7138633060565963
MIMAT0000062,hsa-let-7a-5p,TNIK,,-0.19612473088408913,0.015902735871382842,0.1741648861866374
MIMAT0000062,hsa-let-7a-5p,APBA1,,0.14310021529272865,0.9405269590587029,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PCYT1B,,-0.09271557674125966,0.15692199430814976,0.5098507403232583
MIMAT0000062,hsa-let-7a-5p,RRM2,MIRT052385,-0.07222723800263907,0.21653388572743942,0.5928365725552274
MIMAT0000062,hsa-let-7a-5p,RGMA,,-0.07870004635758504,0.19643660903702959,0.5660855913093569
MIMAT0000062,hsa-let-7a-5p,ABL2,,0.10330578512396693,0.8692430916566705,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,AFF2,,0.0010209060019912637,0.5044147688656244,0.8542618626611087
MIMAT0000062,hsa-let-7a-5p,TRPM6,,-0.05514396291341119,0.27485174121932554,0.6588663872282762
MIMAT0000062,hsa-let-7a-5p,STX3,MIRT760975,-0.024973956524758662,0.3932898444916933,0.7698801582368181
MIMAT0000062,hsa-let-7a-5p,BCAT1,MIRT052384,-0.22828668657545662,0.006074483283491581,0.11058208957356708
MIMAT0000062,hsa-let-7a-5p,PUDP,,-0.18516563650253487,0.021449044821478233,0.20005340422642442
MIMAT0000062,hsa-let-7a-5p,GYG2,,0.04946176817834571,0.7041878880323997,0.970822823736048
MIMAT0000062,hsa-let-7a-5p,ONECUT2,MIRT080395,-0.0807163706663105,0.19041181493816467,0.5578213911043408
MIMAT0000062,hsa-let-7a-5p,ARID3A,MIRT494686,0.09416626154594067,0.8468503146784083,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,EPHA3,,0.018348496423362733,0.5788336679436029,0.9034615766089714
MIMAT0000062,hsa-let-7a-5p,HAS2,MIRT035534,-0.09257587332453641,0.15728843281901325,0.5103119347873101
MIMAT0000062,hsa-let-7a-5p,MYCL,,-0.16277547533789957,0.03784017581944392,0.2618239996599461
MIMAT0000062,hsa-let-7a-5p,WNT1,MIRT734033,0.09005287225786844,0.8359983174922951,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,TMPRSS2,,-0.06069171470240988,0.25511071004486474,0.636601577272217
MIMAT0000062,hsa-let-7a-5p,MAP3K1,MIRT052565,0.046954649628446414,0.6947148827538769,0.9658162634010184
MIMAT0000062,hsa-let-7a-5p,MMP11,,-0.1616015001041739,0.03892191824214149,0.2652501989920084
MIMAT0000062,hsa-let-7a-5p,PCGF3,MIRT094159,0.27632474477394253,0.9988747573480001,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,APPBP2,,-0.022821029238141534,0.4022964653542231,0.7770380382123715
MIMAT0000062,hsa-let-7a-5p,EXOC5,,-0.07424126675463573,0.21015809168719024,0.5843970602276214
MIMAT0000062,hsa-let-7a-5p,DIAPH2,,0.06723383568303354,0.7671908734438114,0.9988451051139519
MIMAT0000062,hsa-let-7a-5p,POU6F2,,0.09042514158827453,0.8370002347336754,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ANGPTL2,,-0.18911729981248693,0.0192871766187318,0.19015857131438368
MIMAT0000062,hsa-let-7a-5p,FZD4,,-0.03256476144176679,0.3620108951546076,0.7425452913467212
MIMAT0000062,hsa-let-7a-5p,MGAT4A,,0.06430307660254184,0.7573346506623095,0.9948218063596127
MIMAT0000062,hsa-let-7a-5p,HS2ST1,,0.13258559622195984,0.9255716532913904,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,MYCBP,,0.21705674005139244,0.9913744838722913,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,BLOC1S6,,0.18640877838738798,0.9792518511624578,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SLC30A4,,0.22702270991041043,0.9936759553242956,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,EIF2B2,,-0.06651156330300714,0.23521755809520462,0.6147624064657284
MIMAT0000062,hsa-let-7a-5p,GATM,MIRT735569,-0.04251684144732272,0.32236978164408914,0.7069913456480665
MIMAT0000062,hsa-let-7a-5p,ACVR2A,,0.10224321133412041,0.8667610255506549,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,POLR3D,MIRT123972,-0.00220848670046531,0.4904504083240322,0.8441906873606523
MIMAT0000062,hsa-let-7a-5p,CSNK2A1,MIRT052591,0.002687686644905896,0.5116211457801829,0.8593607078998103
MIMAT0000062,hsa-let-7a-5p,HBEGF,,0.10503507187999164,0.8732147047870725,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ELK4,,0.030099312452253627,0.6279180382621441,0.9319954471361074
MIMAT0000062,hsa-let-7a-5p,EZH1,,0.36834502395999713,0.9999825807851822,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,HMGA1,MIRT003152,-0.24567678310993815,0.003418629857546156,0.08488635259669343
MIMAT0000062,hsa-let-7a-5p,HOXB1,,-0.04394408144327156,0.3168323883147347,0.702405632446382
MIMAT0000062,hsa-let-7a-5p,KPNA1,,-0.07026876866449057,0.22283840444121117,0.6003949131178156
MIMAT0000062,hsa-let-7a-5p,MEIS1,MIRT004962,-0.08693659281894574,0.1725430053864096,0.5316535430546439
MIMAT0000062,hsa-let-7a-5p,NEK3,,-0.020168067226890754,0.413465292185566,0.7859429593677887
MIMAT0000062,hsa-let-7a-5p,NRAS,MIRT001854,0.056038711088894605,0.7283817070152072,0.9819818681364713
MIMAT0000062,hsa-let-7a-5p,OLR1,,-0.16683797485936522,0.03428245573374344,0.24839256078780855
MIMAT0000062,hsa-let-7a-5p,RBMS2,,-0.04346829640947287,0.31867391659924715,0.7039861811802106
MIMAT0000062,hsa-let-7a-5p,SMARCC1,,0.07381762622404332,0.7885099106233862,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,STRN,MIRT500901,0.20496562261268142,0.9876378353277535,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,THRSP,,-0.025105953722438217,0.3927394207578315,0.769497868512239
MIMAT0000062,hsa-let-7a-5p,HMGA2,MIRT002323,-0.09207097183162372,0.15861740335994262,0.5120233409096538
MIMAT0000062,hsa-let-7a-5p,SNAP23,,0.0923258559622196,0.8420543928108375,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,MBD2,MIRT501942,0.03123133550941037,0.6325534235081427,0.9339929665162731
MIMAT0000062,hsa-let-7a-5p,WASL,MIRT533190,0.27945690672963397,0.9990028633255796,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,PAX2,,0.12280215664476385,0.9092602101751518,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,E2F2,MIRT005477,-0.0749843739148552,0.20783342466390903,0.5815465411532978
MIMAT0000062,hsa-let-7a-5p,CDC34,MIRT006056,-0.24336412250850747,0.003698626591964883,0.0873717307598734
MIMAT0000062,hsa-let-7a-5p,KIF2A,,0.02107785262865476,0.590373131561721,0.9094847872049279
MIMAT0000062,hsa-let-7a-5p,ZNF784,,-0.044072505035071874,0.3163360886241402,0.7020614788445945
MIMAT0000062,hsa-let-7a-5p,PLPP6,,0.18295714980206956,0.9772570682434317,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,FREM2,,0.016033337703783585,0.5689922949763021,0.8977267554342803
MIMAT0000062,hsa-let-7a-5p,SKIDA1,,0.06035835821932078,0.7437241028946155,0.9886463542805433
MIMAT0000062,hsa-let-7a-5p,PPP1R15B,MIRT470415,-0.012584207236613652,0.4457463795827063,0.8105866318965403
MIMAT0000062,hsa-let-7a-5p,APC2,,-0.02509202027918605,0.39279751275750563,0.7695165002769743
MIMAT0000062,hsa-let-7a-5p,ZNF391,,0.07312313355094102,0.7863157829426594,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,FAM222B,MIRT557959,0.02264740606986596,0.5969748889972207,0.9136728743997302
MIMAT0000062,hsa-let-7a-5p,PTAR1,,0.13382179318008194,0.9274643194926104,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,ELF4,,0.0011945273977359537,0.5051655325156129,0.8549354521144154
MIMAT0000062,hsa-let-7a-5p,STYX,,-0.2332036947010209,0.005183751045331704,0.10210997453840236
MIMAT0000062,hsa-let-7a-5p,PIK3IP1,,0.14128758941593164,0.9381296241342673,0.9999999999999991
MIMAT0000062,hsa-let-7a-5p,SMAD2,,0.15280922286269877,0.9521652843993761,0.9999999999999991
